adcode,name,longitude,latitude
522701006000,文峰街道,,
522701007000,广惠街道,,
522701008000,小围寨街道,,
522701009000,沙包堡街道,,
522701010000,绿茵湖街道,,
522701108000,墨冲镇,,
522701109000,平浪镇,,
522701112000,毛尖镇,,
522701113000,匀东镇,,
522701208000,归兰水族乡,,
522702000000,福泉市,,
522702001000,金山街道,,
522702002000,马场坪街道,,
522702102000,凤山镇,,
522702103000,陆坪镇,,
522702105000,龙昌镇,,
522702106000,牛场镇,,
522702107000,道坪镇,,
522702203000,仙桥乡,,
522722000000,荔波县,,
522722001000,玉屏街道,,
522722101000,朝阳镇,,
522722102000,茂兰镇,,
522722104000,甲良镇,,
522722105000,佳荣镇,,
522722106000,小七孔镇,,
522722203000,瑶山瑶族乡,,
522722211000,黎明关水族乡,,
522723000000,贵定县,,
522723001000,宝山街道,,
522723002000,金南街道,,
522723101000,德新镇,,
522723102000,新巴镇,,
522723103000,盘江镇,,
522723104000,沿山镇,,
522723106000,昌明镇,,
522723107000,云雾镇,,
522725000000,瓮安县,,
522725001000,瓮水街道,,
522725002000,雍阳街道,,
522725101000,平定营镇,,
522725102000,猴场镇,,
522725103000,中坪镇,,
522725104000,建中镇,,
522725105000,永和镇,,
522725106000,珠藏镇,,
522725107000,玉山镇,,
522725108000,天文镇,,
522725109000,江界河镇,,
522725110000,银盏镇,,
522725205000,岚关乡,,
522726000000,独山县,,
522726001000,井城街道,,
522726102000,麻万镇,,
522726103000,基长镇,,
522726104000,上司镇,,
522726105000,下司镇,,
522726107000,麻尾镇,,
522726108000,百泉镇,,
522726109000,影山镇,,
522726110000,玉水镇,,
522727000000,平塘县,,
522727001000,金盆街道,,
522727100000,平舟镇,,
522727101000,牙舟镇,,
522727102000,通州镇,,
522727103000,大塘镇,,
522727104000,克度镇,,
522727105000,塘边镇,,
522727106000,甲茶镇,,
522727107000,者密镇,,
522727108000,掌布镇,,
522727200000,卡蒲毛南族乡,,
522728000000,罗甸县,,
522728001000,斛兴街道,,
522728100000,龙坪镇,,
522728101000,边阳镇,,
522728102000,逢亭镇,,
522728103000,沫阳镇,,
522728104000,茂井镇,,
522728105000,罗悃镇,,
522728106000,红水河镇,,
522728107000,木引镇,,
522728212000,凤亭乡,,
522729000000,长顺县,,
522729001000,长寨街道,,
522729101000,广顺镇,,
522729103000,摆所镇,,
522729104000,代化镇,,
522729105000,白云山镇,,
522729106000,鼓扬镇,,
522729209000,敦操乡,,
522730000000,龙里县,,
522730001000,冠山街道,,
522730100000,龙山镇,,
522730102000,醒狮镇,,
522730103000,谷脚镇,,
522730105000,洗马镇,,
522730106000,湾滩河镇,,
522731000000,惠水县,,
522731001000,涟江街道,,
522731002000,濛江街道,,
522731003000,明田街道,,
522731103000,摆金镇,,
522731104000,雅水镇,,
522731105000,断杉镇,,
522731106000,芦山镇,,
522731107000,王佑镇,,
522731108000,好花红镇,,
522731109000,羡塘镇,,
522731110000,岗度镇,,
522732000000,三都水族自治县,,
522732001000,三合街道,,
522732101000,大河镇,,
522732102000,普安镇,,
522732103000,都江镇,,
522732104000,中和镇,,
522732105000,周覃镇,,
522732106000,九阡镇,,
530000000000,云南省,,
530100000000,昆明市,,
530102000000,五华区,,
530102001000,护国街道,,
530102002000,大观街道,,
530102003000,华山街道,,
530102004000,龙翔街道,,
530102005000,莲华街道,,
530102006000,丰宁街道,,
530102007000,红云街道,,
530102008000,黑林铺街道,,
530102009000,普吉街道,,
530102010000,西翥街道,,
530102401000,昆明国家高新技术产业开发区,,
530103000000,盘龙区,,
530103001000,拓东街道,,
530103002000,鼓楼街道,,
530103003000,东华街道,,
530103004000,联盟街道,,
530103005000,金辰街道,,
530103006000,青云街道,,
530103007000,龙泉街道,,
530103008000,茨坝街道,,
530103009000,双龙街道,,
530103010000,松华街道,,
530103012000,滇源街道,,
530103013000,阿子营街道,,
530111000000,官渡区,,
530111001000,吴井街道,,
530111002000,关上街道,,
530111003000,金马街道,,
530111004000,太和街道,,
530111005000,官渡街道,,
530111006000,小板桥街道,,
530111007000,大板桥街道,,
530111008000,矣六街道,,
530111009000,六甲街道,,
530111010000,阿拉街道,,
530112000000,西山区,,
530112001000,金碧街道,,
530112002000,永昌街道,,
530112003000,前卫街道,,
530112004000,福海街道,,
530112005000,棕树营街道,,
530112006000,马街街道,,
530112007000,西苑街道,,
530112008000,海口街道,,
530112009000,碧鸡街道,,
530112010000,团结街道,,
530112403000,昆明滇池国家旅游度假区,,
530113000000,东川区,,
530113001000,铜都街道,,
530113102000,汤丹镇,,
530113103000,因民镇,,
530113104000,阿旺镇,,
530113106000,乌龙镇,,
530113107000,拖布卡镇,,
530113108000,红土地镇,,
530113200000,舍块乡,,
530114000000,呈贡区,,
530114001000,龙城街道,,
530114003000,斗南街道,,
530114005000,吴家营街道,,
530114008000,乌龙街道,,
530114009000,洛龙街道,,
530114010000,雨花街道,,
530114011000,马金铺街道,,
530114012000,洛羊街道,,
530114013000,大渔街道,,
530114014000,七甸街道,,
530115000000,晋宁区,,
530115001000,昆阳街道,,
530115102000,晋城镇,,
530115103000,二街镇,,
530115105000,上蒜镇,,
530115106000,六街镇,,
530115203000,双河彝族乡,,
530115204000,夕阳彝族乡,,
530124000000,富民县,,
530124001000,永定街道,,
530124102000,罗免镇,,
530124103000,赤鹫镇,,
530124104000,东村镇,,
530124105000,款庄镇,,
530124106000,散旦镇,,
530125000000,宜良县,,
530125001000,匡远街道,,
530125002000,汤池街道,,
530125101000,北古城镇,,
530125103000,狗街镇,,
530125105000,马街镇,,
530125106000,竹山镇,,
530125204000,耿家营彝族苗族乡,,
530125205000,九乡彝族回族乡,,
530126000000,石林彝族自治县,,
530126001000,鹿阜街道,,
530126104000,西街口镇,,
530126105000,长湖镇,,
530126106000,圭山镇,,
530126202000,大可乡,,
530127000000,嵩明县,,
530127001000,嵩阳街道,,
530127101000,小街镇,,
530127102000,杨林镇,,
530127103000,牛栏江镇,,
530128000000,禄劝彝族苗族自治县,,
530128001000,屏山街道,,
530128101000,撒营盘镇,,
530128103000,茂山镇,,
530128104000,翠华镇,,
530128105000,团街镇,,
530128106000,中屏镇,,
530128107000,皎平渡镇,,
530128108000,乌东德镇,,
530128109000,九龙镇,,
530128110000,转龙镇,,
530128204000,云龙乡,,
530128208000,汤郎乡,,
530128209000,马鹿塘乡,,
530128212000,则黑乡,,
530128213000,乌蒙乡,,
530128214000,雪山乡,,
530129000000,寻甸回族彝族自治县,,
530129001000,仁德街道,,
530129102000,羊街镇,,
530129103000,柯渡镇,,
530129105000,功山镇,,
530129106000,七星镇,,
530129107000,河口镇,,
530129108000,先锋镇,,
530129109000,鸡街镇,,
530129110000,倘甸镇,,
530129111000,凤合镇,,
530129205000,六哨乡,,
530129210000,甸沙乡,,
530129211000,联合乡,,
530129212000,金源乡,,
530181000000,安宁市,,
530181001000,连然街道,,
530181002000,金方街道,,
530181003000,八街街道,,
530181004000,县街街道,,
530181005000,太平新城街道,,
530181006000,温泉街道,,
530181007000,草铺街道,,
530181008000,青龙街道,,
530181009000,禄脿街道,,
530300000000,曲靖市,,
530302000000,麒麟区,,
530302001000,南宁街道,,
530302002000,建宁街道,,
530302003000,白石江街道,,
530302004000,寥廓街道,,
530302005000,西城街道,,
530302006000,珠街街道,,
530302007000,沿江街道,,
530302008000,三宝街道,,
530302101000,越州镇,,
530302102000,东山镇,,
530302103000,茨营镇,,
530303000000,沾益区,,
530303003000,西平街道,,
530303100000,白水镇,,
530303101000,盘江镇,,
530303200000,炎方乡,,
530303201000,播乐乡,,
530303202000,大坡乡,,
530303203000,菱角乡,,
530303204000,德泽乡,,
530304000000,马龙区,,
530304001000,通泉街道,,
530304003000,王家庄街道,,
530304005000,旧县街道,,
530304102000,马过河镇,,
530304105000,纳章镇,,
530304200000,马鸣乡,,
530304202000,大庄乡,,
530304203000,月望乡,,
530322000000,陆良县,,
530322001000,中枢街道,,
530322101000,板桥镇,,
530322102000,三岔河镇,,
530322103000,马街镇,,
530322104000,召夸镇,,
530322105000,大莫古镇,,
530322106000,芳华镇,,
530322107000,小百户镇,,
530322200000,活水乡,,
530322202000,龙海乡,,
530323000000,师宗县,,
530323001000,丹凤街道,,
530323101000,雄壁镇,,
530323103000,葵山镇,,
530323104000,彩云镇,,
530323105000,竹基镇,,
530323201000,龙庆彝族壮族乡,,
530323202000,五龙壮族乡,,
530323203000,高良壮族苗族瑶族乡,,
530324000000,罗平县,,
530324001000,罗雄街道,,
530324003000,九龙街道,,
530324101000,板桥镇,,
530324102000,马街镇,,
530324103000,富乐镇,,
530324105000,阿岗镇,,
530324201000,大水井乡,,
530324202000,鲁布革布依族苗族乡,,
530324203000,旧屋基彝族乡,,
530324204000,钟山乡,,
530324205000,长底布依族乡,,
530324208000,老厂乡,,
530325000000,富源县,,
530325001000,中安街道,,
530325101000,营上镇,,
530325102000,黄泥河镇,,
530325103000,竹园镇,,
530325104000,后所镇,,
530325105000,大河镇,,
530325106000,墨红镇,,
530325107000,富村镇,,
530325109000,老厂镇,,
530325110000,十八连山镇,,
530325203000,古敢水族乡,,
530326000000,会泽县,,
530326001000,金钟街道,,
530326101000,娜姑镇,,
530326102000,迤车镇,,
530326104000,矿山镇,,
530326105000,者海镇,,
530326106000,待补镇,,
530326107000,乐业镇,,
530326108000,大井镇,,
530326200000,纸厂乡,,
530326202000,马路乡,,
530326203000,火红乡,,
530326206000,新街回族乡,,
530326208000,雨碌乡,,
530326209000,大海乡,,
530326210000,鲁纳乡,,
530326211000,老厂乡,,
530326212000,上村乡,,
530326213000,五星乡,,
530326214000,驾车乡,,
530326215000,大桥乡,,
530326216000,田坝乡,,
530381000000,宣威市,,
530381001000,宛水街道,,
530381002000,西宁街道,,
530381003000,双龙街道,,
530381004000,虹桥街道,,
530381005000,来宾街道,,
530381006000,板桥街道,,
530381102000,格宜镇,,
530381103000,田坝镇,,
530381104000,羊场镇,,
530381106000,倘塘镇,,
530381107000,落水镇,,
530381108000,务德镇,,
530381109000,海岱镇,,
530381110000,龙场镇,,
530381111000,龙潭镇,,
530381112000,宝山镇,,
530381113000,东山镇,,
530381114000,热水镇,,
530381115000,杨柳镇,,
530381201000,普立乡,,
530381204000,西泽乡,,
530381205000,得禄乡,,
530381207000,双河乡,,
530381208000,乐丰乡,,
530381209000,文兴乡,,
530381210000,阿都乡,,
530400000000,玉溪市,,
530402000000,红塔区,,
530402001000,玉兴路街道,,
530402002000,凤凰路街道,,
530402003000,玉带路街道,,
530402004000,北城街道,,
530402005000,春和街道,,
530402006000,李棋街道,,
530402007000,大营街街道,,
530402008000,研和街道,,
530402009000,高仓街道,,
530402200000,小石桥彝族乡,,
530402201000,洛河彝族乡,,
530403000000,江川区,,
530403001000,大街街道,,
530403101000,江城镇,,
530403102000,前卫镇,,
530403103000,九溪镇,,
530403104000,路居镇,,
530403200000,安化彝族乡,,
530403201000,雄关乡,,
530423000000,通海县,,
530423001000,秀山街道,,
530423002000,九龙街道,,
530423101000,杨广镇,,
530423103000,河西镇,,
530423104000,四街镇,,
530423105000,纳古镇,,
530423200000,里山彝族乡,,
530423201000,高大傣族彝族乡,,
530423202000,兴蒙蒙古族乡,,
530424000000,华宁县,,
530424001000,宁州街道,,
530424101000,盘溪镇,,
530424102000,华溪镇,,
530424103000,青龙镇,,
530424200000,通红甸彝族苗族乡,,
530425000000,易门县,,
530425001000,龙泉街道,,
530425002000,六街街道,,
530425102000,绿汁镇,,
530425200000,浦贝彝族乡,,
530425201000,十街彝族乡,,
530425202000,铜厂彝族乡,,
530425203000,小街乡,,
530426000000,峨山彝族自治县,,
530426001000,双江街道,,
530426002000,小街街道,,
530426102000,甸中镇,,
530426103000,化念镇,,
530426104000,塔甸镇,,
530426200000,岔河乡,,
530426201000,大龙潭乡,,
530426202000,富良棚乡,,
530427000000,新平彝族傣族自治县,,
530427001000,桂山街道,,
530427101000,扬武镇,,
530427102000,漠沙镇,,
530427103000,戛洒镇,,
530427104000,水塘镇,,
530427200000,平甸乡,,
530427201000,新化乡,,
530427202000,建兴乡,,
530427203000,老厂乡,,
530427204000,者竜乡,,
530427205000,平掌乡,,
530428000000,元江哈尼族彝族傣族自治县,,
530428001000,澧江街道,,
530428003000,甘庄街道,,
530428101000,因远镇,,
530428102000,曼来镇,,
530428201000,羊街乡,,
530428202000,那诺乡,,
530428203000,洼垤乡,,
530428204000,咪哩乡,,
530428205000,龙潭乡,,
530481000000,澄江市,,
530481001000,凤麓街道,,
530481002000,龙街街道,,
530481102000,阳宗镇,,
530481103000,右所镇,,
530481104000,海口镇,,
530481105000,九村镇,,
530500000000,保山市,,
530502000000,隆阳区,,
530502001000,兰城街道,,
530502002000,永昌街道,,
530502003000,河图街道,,
530502101000,板桥镇,,
530502103000,蒲缥镇,,
530502104000,汉庄镇,,
530502105000,潞江镇,,
530502106000,瓦窑镇,,
530502200000,金鸡乡,,
530502201000,辛街乡,,
530502202000,西邑乡,,
530502203000,丙麻乡,,
530502204000,瓦渡乡,,
530502205000,水寨乡,,
530502208000,瓦马彝族白族乡,,
530502210000,瓦房彝族苗族乡,,
530502211000,杨柳白族彝族乡,,
530502214000,芒宽彝族傣族乡,,
530521000000,施甸县,,
530521100000,甸阳镇,,
530521101000,由旺镇,,
530521102000,姚关镇,,
530521103000,太平镇,,
530521104000,仁和镇,,
530521202000,万兴乡,,
530521203000,摆榔彝族布朗族乡,,
530521204000,酒房乡,,
530521205000,旧城乡,,
530521206000,木老元布朗族彝族乡,,
530521207000,老麦乡,,
530521208000,何元乡,,
530521209000,水长乡,,
530523000000,龙陵县,,
530523101000,镇安镇,,
530523102000,勐糯镇,,
530523103000,龙山镇,,
530523104000,腊勐镇,,
530523105000,象达镇,,
530523201000,龙江乡,,
530523204000,碧寨乡,,
530523205000,龙新乡,,
530523207000,平达乡,,
530523208000,木城彝族傈僳族乡,,
530524000000,昌宁县,,
530524102000,漭水镇,,
530524103000,柯街镇,,
530524104000,卡斯镇,,
530524105000,勐统镇,,
530524106000,田园镇,,
530524107000,温泉镇,,
530524108000,鸡飞镇,,
530524109000,大田坝镇,,
530524110000,翁堵镇,,
530524204000,湾甸傣族乡,,
530524205000,更戛乡,,
530524206000,珠街彝族乡,,
530524207000,耈街彝族苗族乡,,
530581000000,腾冲市,,
530581001000,腾越街道,,
530581101000,固东镇,,
530581103000,滇滩镇,,
530581104000,猴桥镇,,
530581105000,和顺镇,,
530581106000,界头镇,,
530581107000,曲石镇,,
530581108000,明光镇,,
530581109000,中和镇,,
530581110000,芒棒镇,,
530581111000,荷花镇,,
530581203000,马站乡,,
530581204000,北海乡,,
530581206000,清水乡,,
530581210000,五合乡,,
530581211000,新华乡,,
530581212000,蒲川乡,,
530581213000,团田乡,,
530600000000,昭通市,,
530602000000,昭阳区,,
530602001000,龙泉街道,,
530602002000,凤凰街道,,
530602003000,太平街道,,
530602004000,北闸街道,,
530602101000,旧圃镇,,
530602102000,永丰镇,,
530602104000,大山包镇,,
530602105000,靖安镇,,
530602106000,苏家院镇,,
530602107000,洒渔镇,,
530602108000,乐居镇,,
530602109000,盘河镇,,
530602110000,炎山镇,,
530602202000,布嘎回族乡,,
530602203000,守望回族乡,,
530602205000,小龙洞回族彝族乡,,
530602208000,青岗岭回族彝族乡,,
530602212000,苏甲乡,,
530602214000,大寨子乡,,
530602216000,田坝乡,,
530621000000,鲁甸县,,
530621100000,文屏镇,,
530621101000,龙头山镇,,
530621102000,水磨镇,,
530621103000,小寨镇,,
530621104000,江底镇,,
530621105000,龙树镇,,
530621106000,新街镇,,
530621107000,火德红镇,,
530621108000,乐红镇,,
530621109000,梭山镇,,
530621200000,桃源回族乡,,
530621201000,茨院回族乡,,
530622000000,巧家县,,
530622100000,白鹤滩镇,,
530622101000,马树镇,,
530622102000,药山镇,,
530622103000,小河镇,,
530622104000,大寨镇,,
530622105000,老店镇,,
530622106000,蒙姑镇,,
530622107000,金塘镇,,
530622108000,新店镇,,
530622109000,茂租镇,,
530622110000,崇溪镇,,
530622111000,东坪镇,,
530622202000,红山乡,,
530622209000,包谷垴乡,,
530622212000,中寨乡,,
530622216000,炉房乡,,
530623000000,盐津县,,
530623100000,盐井镇,,
530623101000,普洱镇,,
530623102000,豆沙镇,,
530623103000,中和镇,,
530623104000,庙坝镇,,
530623105000,柿子镇,,
530623202000,兴隆乡,,
530623204000,落雁乡,,
530623205000,滩头乡,,
530623206000,牛寨乡,,
530624000000,大关县,,
530624100000,翠华镇,,
530624101000,玉碗镇,,
530624102000,吉利镇,,
530624103000,天星镇,,
530624104000,木杆镇,,
530624105000,悦乐镇,,
530624106000,高桥镇,,
530624107000,寿山镇,,
530624200000,上高桥回族彝族苗族乡,,
530625000000,永善县,,
530625100000,溪落渡镇,,
530625102000,桧溪镇,,
530625103000,黄华镇,,
530625104000,茂林镇,,
530625105000,大兴镇,,
530625106000,莲峰镇,,
530625107000,码口镇,,
530625108000,务基镇,,
530625201000,团结乡,,
530625203000,细沙乡,,
530625204000,青胜乡,,
530625208000,马楠苗族彝族乡,,
530625209000,水竹乡,,
530625212000,墨翰乡,,
530625214000,伍寨彝族苗族乡,,
530626000000,绥江县,,
530626100000,中城镇,,
530626101000,南岸镇,,
530626103000,新滩镇,,
530626104000,会仪镇,,
530626105000,板栗镇,,
530627000000,镇雄县,,
530627001000,乌峰街道,,
530627101000,泼机镇,,
530627102000,黑树镇,,
530627103000,母享镇,,
530627104000,坡头镇,,
530627105000,大湾镇,,
530627106000,以勒镇,,
530627107000,赤水源镇,,
530627108000,芒部镇,,
530627109000,雨河镇,,
530627110000,罗坎镇,,
530627111000,牛场镇,,
530627112000,五德镇,,
530627113000,塘房镇,,
530627114000,场坝镇,,
530627115000,以古镇,,
530627116000,木卓镇,,
530627117000,坪上镇,,
530627118000,碗厂镇,,
530627119000,盐源镇,,
530627120000,中屯镇,,
530627202000,鱼洞乡,,
530627205000,花朗乡,,
530627207000,尖山乡,,
530627213000,杉树乡,,
530627214000,花山乡,,
530627219000,果珠彝族乡,,
530627221000,林口彝族苗族乡,,
530628000000,彝良县,,
530628100000,角奎镇,,
530628101000,洛泽河镇,,
530628102000,牛街镇,,
530628103000,小草坝镇,,
530628104000,龙安镇,,
530628105000,龙海镇,,
530628106000,荞山镇,,
530628107000,钟鸣镇,,
530628108000,海子镇,,
530628109000,两河镇,,
530628202000,龙街苗族彝族乡,,
530628203000,奎香苗族彝族乡,,
530628204000,树林彝族苗族乡,,
530628213000,柳溪苗族乡,,
530628214000,洛旺苗族乡,,
530629000000,威信县,,
530629100000,扎西镇,,
530629101000,旧城镇,,
530629102000,罗布镇,,
530629103000,麟凤镇,,
530629104000,庙沟镇,,
530629105000,水田镇,,
530629106000,长安镇,,
530629201000,双河苗族彝族乡,,
530629202000,高田乡,,
530629207000,三桃乡,,
530681000000,水富市,,
530681100000,向家坝镇,,
530681101000,太平镇,,
530681102000,两碗镇,,
530700000000,丽江市,,
530702000000,古城区,,
530702001000,大研街道,,
530702002000,西安街道,,
530702003000,祥和街道,,
530702004000,束河街道,,
530702005000,金山街道,,
530702100000,金安镇,,
530702101000,七河镇,,
530702207000,金江白族乡,,
530702215000,大东乡,,
530721000000,玉龙纳西族自治县,,
530721101000,石鼓镇,,
530721102000,巨甸镇,,
530721103000,黄山镇,,
530721104000,鸣音镇,,
530721105000,奉科镇,,
530721106000,白沙镇,,
530721107000,拉市镇,,
530721205000,太安乡,,
530721208000,石头白族乡,,
530721211000,黎明傈傈族乡,,
530721212000,鲁甸乡,,
530721213000,塔城乡,,
530721216000,大具乡,,
530721217000,宝山乡,,
530721219000,九河白族乡,,
530721220000,龙蟠乡,,
530722000000,永胜县,,
530722100000,永北镇,,
530722101000,仁和镇,,
530722102000,期纳镇,,
530722103000,三川镇,,
530722105000,程海镇,,
530722106000,涛源镇,,
530722107000,片角镇,,
530722108000,顺州镇,,
530722109000,鲁地拉镇,,
530722200000,羊坪彝族乡,,
530722201000,六德傈僳族彝族乡,,
530722202000,东山傈僳族彝族乡,,
530722207000,光华傈僳族彝族乡,,
530722208000,松坪傈僳族彝族乡,,
530722209000,大安彝族纳西族乡,,
530723000000,华坪县,,
530723100000,中心镇,,
530723101000,荣将镇,,
530723102000,兴泉镇,,
530723103000,石龙坝镇,,
530723205000,新庄傈僳族傣族乡,,
530723206000,通达傈僳族乡,,
530723207000,永兴傈僳族乡,,
530723208000,船房傈僳族傣族乡,,
530724000000,宁蒗彝族自治县,,
530724100000,大兴镇,,
530724101000,永宁镇,,
530724102000,红桥镇,,
530724103000,战河镇,,
530724200000,拉伯乡,,
530724202000,翠玉傈僳族普米族乡,,
530724205000,宁利乡,,
530724206000,金棉乡,,
530724207000,西川乡,,
530724208000,西布河乡,,
530724210000,永宁坪乡,,
530724211000,跑马坪乡,,
530724212000,蝉战河乡,,
530724213000,新营盘乡,,
530724214000,烂泥箐乡,,
530800000000,普洱市,,
530802000000,思茅区,,
530802001000,思茅街道,,
530802101000,南屏镇,,
530802102000,倚象镇,,
530802103000,思茅港镇,,
530802104000,六顺镇,,
530802200000,龙潭彝族傣族乡,,
530802201000,云仙彝族乡,,
530821000000,宁洱哈尼族彝族自治县,,
530821100000,宁洱镇,,
530821101000,磨黑镇,,
530821102000,勐先镇,,
530821103000,德化镇,,
530821104000,同心镇,,
530821105000,梅子镇,,
530821204000,普义乡,,
530821205000,黎明乡,,
530821207000,德安乡,,
530822000000,墨江哈尼族自治县,,
530822100000,联珠镇,,
530822101000,通关镇,,
530822102000,鱼塘镇,,
530822103000,雅邑镇,,
530822104000,泗南江镇,,
530822105000,坝溜镇,,
530822106000,文武镇,,
530822107000,景星镇,,
530822108000,新抚镇,,
530822109000,新安镇,,
530822110000,团田镇,,
530822111000,龙坝镇,,
530822202000,孟弄彝族乡,,
530822207000,龙潭乡,,
530822211000,那哈乡,,
530823000000,景东彝族自治县,,
530823100000,锦屏镇,,
530823101000,文井镇,,
530823102000,漫湾镇,,
530823103000,大朝山东镇,,
530823104000,花山镇,,
530823105000,大街镇,,
530823106000,安定镇,,
530823107000,太忠镇,,
530823108000,文龙镇,,
530823109000,景福镇,,
530823204000,龙街乡,,
530823207000,林街乡,,
530823209000,曼等乡,,
530823431000,无量山国家级自然保护区,,
530824000000,景谷傣族彝族自治县,,
530824100000,威远镇,,
530824101000,永平镇,,
530824102000,正兴镇,,
530824103000,民乐镇,,
530824104000,景谷镇,,
530824105000,凤山镇,,
530824205000,半坡乡,,
530824206000,勐班乡,,
530824207000,碧安乡,,
530824208000,益智乡,,
530825000000,镇沅彝族哈尼族拉祜族自治县,,
530825100000,恩乐镇,,
530825101000,按板镇,,
530825102000,勐大镇,,
530825103000,者东镇,,
530825104000,九甲镇,,
530825105000,振太镇,,
530825106000,古城镇,,
530825107000,和平镇,,
530825200000,田坝乡,,
530826000000,江城哈尼族彝族自治县,,
530826100000,勐烈镇,,
530826101000,整董镇,,
530826102000,康平镇,,
530826103000,宝藏镇,,
530826104000,曲水镇,,
530826201000,国庆乡,,
530826202000,嘉禾乡,,
530827000000,孟连傣族拉祜族佤族自治县,,
530827100000,娜允镇,,
530827101000,勐马镇,,
530827102000,芒信镇,,
530827103000,富岩镇,,
530827200000,景信乡,,
530827203000,公信乡,,
530828000000,澜沧拉祜族自治县,,
530828100000,勐朗镇,,
530828101000,上允镇,,
530828102000,糯扎渡镇,,
530828103000,东回镇,,
530828104000,惠民镇,,
530828201000,谦六彝族乡,,
530828203000,东河乡,,
530828204000,大山乡,,
530828205000,南岭乡,,
530828208000,酒井哈尼族乡,,
530828211000,拉巴乡,,
530828212000,竹塘乡,,
530828213000,富邦乡,,
530828214000,安康佤族乡,,
530828215000,文东佤族乡,,
530828216000,富东乡,,
530828217000,雪林佤族乡,,
530828218000,木戛乡,,
530828219000,发展河哈尼族乡,,
530828220000,糯福乡,,
530829000000,西盟佤族自治县,,
530829100000,勐梭镇,,
530829101000,勐卡镇,,
530829102000,翁嘎科镇,,
530829103000,新厂镇,,
530829104000,中课镇,,
530829201000,力所拉祜族乡,,
530829202000,岳宋乡,,
530900000000,临沧市,,
530902000000,临翔区,,
530902001000,凤翔街道,,
530902002000,忙畔街道,,
530902101000,博尚镇,,
530902201000,南美拉祜族乡,,
530902202000,蚂蚁堆乡,,
530902203000,章驮乡,,
530902205000,圈内乡,,
530902206000,马台乡,,
530902207000,邦东乡,,
530902208000,平村彝族傣族乡,,
530921000000,凤庆县,,
530921100000,凤山镇,,
530921101000,鲁史镇,,
530921102000,小湾镇,,
530921103000,营盘镇,,
530921104000,勐佑镇,,
530921107000,洛党镇,,
530921108000,雪山镇,,
530921109000,三岔河镇,,
530921200000,诗礼乡,,
530921201000,新华彝族苗族乡,,
530921203000,大寺乡,,
530921206000,腰街彝族乡,,
530921210000,郭大寨彝族白族乡,,
530922000000,云县,,
530922100000,爱华镇,,
530922101000,漫湾镇,,
530922102000,大朝山西镇,,
530922103000,茂兰镇,,
530922104000,大寨镇,,
530922105000,涌宝镇,,
530922106000,幸福镇,,
530922201000,忙怀彝族布朗族乡,,
530922202000,晓街乡,,
530922203000,茶房乡,,
530922206000,栗树彝族傣族乡,,
530922207000,后箐彝族乡,,
530923000000,永德县,,
530923100000,德党镇,,
530923101000,小勐统镇,,
530923102000,永康镇,,
530923202000,勐板乡,,
530923203000,亚练乡,,
530923204000,乌木龙彝族乡,,
530923205000,大雪山彝族拉祜族傣族乡,,
530923206000,班卡乡,,
530923207000,崇岗乡,,
530923208000,大山乡,,
530924000000,镇康县,,
530924100000,凤尾镇,,
530924101000,勐捧镇,,
530924102000,南伞镇,,
530924200000,忙丙乡,,
530924201000,勐堆乡,,
530924203000,木场乡,,
530924204000,军赛佤族拉祜族傈僳族德昂族乡,,
530925000000,双江拉祜族佤族布朗族傣族自治县,,
530925100000,勐勐镇,,
530925101000,勐库镇,,
530925200000,沙河乡,,
530925201000,大文乡,,
530925202000,忙糯乡,,
530925204000,邦丙乡,,
530926000000,耿马傣族佤族自治县,,
530926100000,耿马镇,,
530926101000,勐永镇,,
530926102000,勐撒镇,,
530926103000,孟定镇,,
530926200000,大兴乡,,
530926201000,芒洪拉祜族布朗族乡,,
530926202000,四排山乡,,
530926203000,贺派乡,,
530926204000,勐简乡,,
530927000000,沧源佤族自治县,,
530927100000,勐董镇,,
530927101000,岩帅镇,,
530927102000,勐省镇,,
530927103000,芒卡镇,,
530927201000,单甲乡,,
530927202000,糯良乡,,
530927203000,勐来乡,,
530927204000,勐角傣族彝族拉祜族乡,,
530927205000,班洪乡,,
530927207000,班老乡,,
532300000000,楚雄彝族自治州,,
532301000000,楚雄市,,
532301100000,鹿城镇,,
532301102000,东瓜镇,,
532301103000,吕合镇,,
532301104000,东华镇,,
532301105000,子午镇,,
532301108000,苍岭镇,,
532301109000,三街镇,,
532301110000,中山镇,,
532301111000,八角镇,,
532301112000,紫溪镇,,
532301113000,新村镇,,
532301114000,西舍路镇,,
532301201000,树苴乡,,
532301203000,大过口乡,,
532301205000,大地基乡,,
532302000000,禄丰市,,
532302100000,金山镇,,
532302101000,仁兴镇,,
532302102000,碧城镇,,
532302103000,勤丰镇,,
532302104000,一平浪镇,,
532302105000,和平镇,,
532302106000,广通镇,,
532302107000,黑井镇,,
532302108000,土官镇,,
532302109000,彩云镇,,
532302110000,恐龙山镇,,
532302200000,中村乡,,
532302205000,高峰乡,,
532302206000,妥安乡,,
532322000000,双柏县,,
532322100000,妥甸镇,,
532322101000,大庄镇,,
532322102000,法脿镇,,
532322103000,鄂嘉镇,,
532322104000,大麦地镇,,
532322204000,安龙堡乡,,
532322206000,爱尼山乡,,
532322207000,独田乡,,
532323000000,牟定县,,
532323100000,共和镇,,
532323101000,新桥镇,,
532323102000,江坡镇,,
532323103000,凤屯镇,,
532323201000,蟠猫乡,,
